test_item,language,prompt,answer
B1F,Catalan,"Aquí tens el context: En Joan té gana i no hi ha pizza al forn. Tampoc no hi ha pasta a la nevera. La Maria diu: ""Si en Joan té gana, hi ha pizza al forn"". Segons el que diu la Maria, és veritat que hi ha pizza al forn?","Sí.

**Explicació:**

Segons la lògica del que diu la Maria (""Si en Joan té gana, hi ha pizza al forn""), i sabent que la primera part (""en Joan té gana"") és certa, la conclusió del seu raonament és que la segona part (""hi ha pizza al forn"") també ha de ser certa.

Això no canvia el fet que, en realitat, el context ens diu que no hi ha pizza. Simplement, vol dir que **el que diu la Maria no és veritat**."
B1C,Catalan,"Aquí tens el context: En Joan no té gana. Hi ha pasta a la nevera. La Maria diu: ""Si en Joan té gana, hi ha pizza al forn"". Segons el que diu la Maria, és veritat que hi ha pizza al forn?","No, no podem saber si és veritat que hi ha pizza al forn.

**Explicació:**

L'afirmació de la Maria és una condició: **si** passa una cosa (que en Joan tingui gana), **llavors** en passa una altra (hi ha pizza al forn).

Com que sabem que en Joan **no té gana**, la condició inicial no es compleix. Per tant, la frase de la Maria no ens obliga a concloure res sobre l'existència de la pizza. Podria haver-hi pizza al forn o podria no haver-n'hi; en ambdós casos, el que diu la Maria no és mentida.

En resum: amb la informació que tenim, és **indeterminat**."
B2T,Catalan,"Aquí tens el context: La Núria té mal de cap i hi ha aspirines sobre la taula. També hi ha ibuprofèn al calaix. La Maria diu: ""Si la Núria té mal de cap, hi ha aspirines sobre la taula"". Segons el que diu la Maria, és veritat que hi ha aspirines sobre la taula?","Sí.

Segons la lògica del que diu la Maria (""Si la Núria té mal de cap, hi ha aspirines sobre la taula""), i sabent que la primera part de la frase (""la Núria té mal de cap"") és certa, la segona part (""hi ha aspirines sobre la taula"") també ha de ser-ho."
B2F,Catalan,"Aquí tens el context: La Núria té mal de cap i no hi ha aspirines sobre la taula. Tampoc no hi ha ibuprofèn al calaix. La Maria diu: ""Si la Núria té mal de cap, hi ha aspirines sobre la taula"". Segons el que diu la Maria, és veritat que hi ha aspirines sobre la taula?","No.

El context diu explícitament que **""no hi ha aspirines sobre la taula""**.

Per tant, el que diu la Maria és una afirmació incorrecta o falsa."
B2C,Catalan,"Aquí tens el context: La Núria no té mal de cap. També hi ha ibuprofèn al calaix. La Maria diu: ""Si la Núria té mal de cap, hi ha aspirines sobre la taula"". Segons el que diu la Maria, és veritat que hi ha aspirines sobre la taula?","No, **no ho podem saber**.

**Explicació:**

El que diu la Maria és una frase condicional: ""**Si** la Núria té mal de cap (la condició), **llavors** hi ha aspirines sobre la taula (la conseqüència)"".

Sabem pel context que la condició és **falsa** (la Núria **no** té mal de cap).

En lògica, quan la primera part d'una afirmació (""si..."") és falsa, la frase sencera és tècnicament vàlida, però no ens diu absolutament res sobre si la segona part (""llavors..."") és certa o no.

Per tant, basant-nos només en la informació que tenim, és impossible determinar si hi ha aspirines sobre la taula. Podria haver-n'hi o podria no haver-n'hi."
B3T,Catalan,"Aquí tens el context: La Llúcia té set i hi ha aigua a la nevera. També hi ha suc de poma al rebost. La Maria diu: ""Si la Llúcia té set, hi ha aigua  a la nevera"". Segons el que diu la Maria, és veritat que hi ha aigua a la nevera?","Sí.

Segons la lògica de la frase de la Maria (""Si la Llúcia té set, hi ha aigua a la nevera""), com que sabem que la primera part (""la Llúcia té set"") és veritat, la segona part (""hi ha aigua a la nevera"") també ha de ser-ho."
B3F,Catalan,"Aquí tens el context: La Llúcia té set i no hi ha aigua a la nevera. Tampoc no hi ha suc de poma al rebost. La Maria diu: ""Si la Llúcia té set, hi ha aigua  a la nevera"". Segons el que diu la Maria, és veritat que hi ha aigua a la nevera?","No.

El context diu explícitament que ""no hi ha aigua a la nevera"". Per tant, l'afirmació de la Maria és incorrecta."
B3C,Catalan,"Aquí tens el context: La Llúcia no té set. Hi ha suc de poma al rebost. La Maria diu: ""Si la Llúcia té set, hi ha aigua  a la nevera"". Segons el que diu la Maria, és veritat que hi ha aigua a la nevera?","No ho podem saber.

**Explicació:**

L'afirmació de la Maria és una condició: ""Si la Llúcia té set, (llavors) hi ha aigua a la nevera"".

Això només ens assegura que hi ha aigua si la condició (que la Llúcia tingui set) es compleix. Però el context ens diu just el contrari: **""La Llúcia no té set""**.

Com que la condició no es compleix, l'afirmació de la Maria no ens diu res sobre si hi ha aigua a la nevera o no. Podria haver-n'hi o podria no haver-n'hi."
B4T,Catalan,"Aquí tens el context: El mòbil del Pere no té bateria i hi ha un carregador al calaix. També hi ha un ordinador sobre la taula. La Maria diu: ""Si el mòbil del Pere no té bateria, hi ha un carregador al calaix"". Segons el que diu la Maria, és veritat que hi ha un carregador al calaix?","No necessàriament.

Basant-nos només en el que diu la Maria, no podem afirmar que sigui veritat. La seva frase és una **condició**: ella només garanteix que hi ha un carregador al calaix **si es compleix** que el mòbil del Pere no tingui bateria.

La seva afirmació, per si sola, no confirma l'existència del carregador, sinó la relació entre les dues situacions."
B4F,Catalan,"Aquí tens el context: El mòbil del Pere no té bateria i no hi ha cap carregador al calaix. Tampoc no hi ha cap ordinador sobre la taula. La Maria diu: ""Si el mòbil del Pere no té bateria, hi ha un carregador al calaix"". Segons el que diu la Maria, és veritat que hi ha un carregador al calaix?","No, no és veritat.

El context inicial diu explícitament que ""**no hi ha cap carregador al calaix**"".

El que diu la Maria (""Si el mòbil del Pere no té bateria, hi ha un carregador al calaix"") és una afirmació que, segons el context, és falsa, perquè la primera part és certa (el mòbil no té bateria) però la segona és falsa (no hi ha carregador)."
B4C,Catalan,"Aquí tens el context: El mòbil del Pere està carregat. Hi ha un ordinador sobre la taula. La Maria diu: ""Si el mòbil del Pere no té bateria, hi ha un carregador al calaix"". Segons el que diu la Maria, és veritat que hi ha un carregador al calaix?","No ho podem saber.

El que diu la Maria és una afirmació condicional: només assegura que hi ha un carregador si es compleix la condició que el mòbil no tingui bateria.

Com que el mòbil del Pere **sí que està carregat**, la condició no es compleix. Per tant, la seva frase no ens diu res sobre si finalment hi ha un carregador al calaix o no. Podria ser que hi fos, o podria ser que no."
B5T,Catalan,"Aquí tens el context: El temps és plujós i hi ha un paraigua al paraigüer. També hi ha un impermeable al cotxe. La Maria diu: ""Si el temps és plujós, hi ha un paraigua al paraigüer"". Segons el que diu la Maria, és veritat que hi ha un paraigua al paraigüer?","Sí, és veritat.

El context que has proporcionat ho afirma de dues maneres:

1.  **Directament:** La primera frase del context diu explícitament que ""hi ha un paraigua al paraigüer"".
2.  **Per deducció:** La Maria diu ""Si el temps és plujós, hi ha un paraigua al paraigüer"". Com que el context també confirma que ""el temps és plujós"", la condició es compleix i, per tant, la conseqüència que ella esmenta també és certa."
B5F,Catalan,"Aquí tens el context: El temps és plujós i no hi ha cap paraigua al paraigüer. Tampoc no hi ha cap impermeable al cotxe. La Maria diu: ""Si el temps és plujós, hi ha un paraigua al paraigüer"". Segons el que diu la Maria, és veritat que hi ha un paraigua al paraigüer?","No.

Segons el context que has proporcionat, és fals. El text diu explícitament: ""**no hi ha cap paraigua al paraigüer**"".

L'afirmació de la Maria és incorrecta, ja que la condició (temps plujós) es compleix, però la conseqüència que ella enuncia (hi ha un paraigua) no es correspon amb la realitat descrita."
B5C,Catalan,"Aquí tens el context: El temps és serè. Hi ha un impermeable al cotxe. La Maria diu: ""Si el temps és plujós, hi ha un paraigua al paraigüer"". Segons el que diu la Maria, és veritat que hi ha un paraigua al paraigüer?","No ho podem saber.

L'afirmació de la Maria és una condició: ""SI el temps és plujós, LLAVORS hi ha un paraigua"".

Com que el temps és serè, la condició inicial (""si el temps és plujós"") no es compleix. Per tant, la seva frase no ens diu res sobre què passa quan no plou. Podria haver-hi un paraigua o podria no haver-n'hi."
B6T,Catalan,"Aquí tens el context: La roda del cotxe està punxada i hi ha un inflador al garatge. També hi ha una bicicleta a la porta d'entrada. La Maria diu: ""Si la roda del cotxe està punxada, hi ha un inflador al garatge"". Segons el que diu la Maria, és veritat que hi ha un inflador al garatge?","Sí, és veritat.

**Explicació:**

La Maria fa una afirmació condicional: ""Si la roda està punxada (condició), llavors hi ha un inflador al garatge (conseqüència)"".

El context ens confirma que la condició és certa (""La roda del cotxe està punxada""). Per tant, segons l'afirmació de la Maria, la conseqüència també ha de ser certa."
B6F,Catalan,"Aquí tens el context: La roda del cotxe està punxada i no hi ha cap inflador al garatge. Tampoc no hi ha cap bicicleta a la porta d'entrada. La Maria diu: ""Si la roda del cotxe està punxada, hi ha un inflador al garatge"". Segons el que diu la Maria, és veritat que hi ha un inflador al garatge?","No.

Segons el context que has proporcionat, **no hi ha un inflador al garatge**.

L'afirmació de la Maria (""Si la roda del cotxe està punxada, hi ha un inflador al garatge"") és, per tant, falsa, perquè la primera part és certa (la roda està punxada) però la segona és falsa."
B6C,Catalan,"Aquí tens el context: La roda del cotxe està inflada. Hi ha una bicicleta a la porta d'entrada. La Maria diu: ""Si la roda del cotxe està punxada, hi ha un inflador al garatge"". Segons el que diu la Maria, és veritat que hi ha un inflador al garatge?","No, no ho podem saber.

El que diu la Maria és una afirmació condicional: **SI** la roda està punxada, **LLAVORS** hi ha un inflador.

Com que sabem que la roda **no** està punxada (està inflada), la condició no es compleix. Per tant, la seva frase no ens dona cap informació sobre si hi ha o no un inflador al garatge en la situació actual."
B7T,Catalan,"Aquí tens el context: La planta està seca i hi ha una regadora a la prestatgeria. També hi ha una mànega al jardí. La Maria diu: ""Si la planta està seca, hi ha una regadora a la prestatgeria"". Segons el que diu la Maria, és veritat que hi ha una regadora a la prestatgeria?","Sí.

Segons la lògica de la frase de la Maria (""Si la planta està seca, hi ha una regadora a la prestatgeria""), i com que el context ens confirma que la planta està seca, la seva afirmació implica que la conseqüència ha de ser certa.

En altres paraules, com que la condició (""la planta està seca"") es compleix, la conseqüència (""hi ha una regadora a la prestatgeria"") també ha de ser veritat segons el seu raonament."
B7F,Catalan,"Aquí tens el context: La planta està seca i no hi ha cap regadora a la prestatgeria. Tampoc no hi ha cap mànega al jardí. La Maria diu: ""Si la planta està seca, hi ha una regadora a la prestatgeria"". Segons el que diu la Maria, és veritat que hi ha una regadora a la prestatgeria?","No.

Segons el que diu la Maria, com que la primera part de la seva frase (""la planta està seca"") és certa, la segona part (""hi ha una regadora a la prestatgeria"") també ho hauria de ser.

No obstant això, el context inicial deixa molt clar que **no hi ha cap regadora a la prestatgeria**. Per tant, l'afirmació completa de la Maria és **falsa**."
B7C,Catalan,"Aquí tens el context: La planta no està seca. Hi ha una mànega al jardí. La Maria diu: ""Si la planta està seca, hi ha una regadora a la prestatgeria"". Segons el que diu la Maria, és veritat que hi ha una regadora a la prestatgeria?","Segons el que diu la Maria, **no ho podem saber**.

**Explicació:**

L'afirmació de la Maria és una condició: ""Si la planta està seca, llavors hi ha una regadora"".

*   La condició és ""que la planta estigui seca"".
*   La conseqüència és ""que hi hagi una regadora"".

Com que el context ens diu que **la planta no està seca**, la condició no es compleix. Per tant, l'afirmació de la Maria no ens dona cap informació sobre la conseqüència. Podria haver-hi una regadora a la prestatgeria o podria no haver-n'hi; en tots dos casos, el que ha dit la Maria no seria fals."
B8T,Catalan,"Aquí tens el context: La camisa del Jordi està arrugada i hi ha una planxa a l'armari. També hi ha una taula de planxar al balcó. La Maria diu: ""Si la camisa del jordi està arrugada, hi ha una planxa a l'armari"". Segons el que diu la Maria, és veritat que hi ha una planxa a l'armari?","Sí.

El que diu la Maria és una afirmació condicional: **Si** la camisa està arrugada (la condició), **llavors** hi ha una planxa a l'armari (la conseqüència).

Com que el context ens confirma que la condició és certa (la camisa del Jordi està arrugada), la conseqüència que ella esmenta també ha de ser certa segons la seva pròpia afirmació."
B8F,Catalan,"Aquí tens el context: La camisa del Jordi està arrugada i no hi ha cap planxa a l'armari. Tampoc no hi ha cap taula de planxar al balcó. La Maria diu: ""Si la camisa del jordi està arrugada, hi ha una planxa a l'armari"". Segons el que diu la Maria, és veritat que hi ha una planxa a l'armari?","No, no és veritat.

El context diu explícitament que ""**no hi ha cap planxa a l'armari**"". Per tant, el que diu la Maria és fals."
B8C,Catalan,"Aquí tens el context: La camisa del Jordi no té arrugues. Hi ha una taula de planxar al balcó. La Maria diu: ""Si la camisa del jordi està arrugada, hi ha una planxa a l'armari"". Segons el que diu la Maria, és veritat que hi ha una planxa a l'armari?","No, no ho podem saber.

**Explicació:**

L'afirmació de la Maria és una condició: ""Si la camisa està arrugada, llavors hi ha una planxa a l'armari"".

El que sabem pel context és que la primera part de la seva frase (""la camisa està arrugada"") és **falsa**.

Quan la condició d'un ""si... llavors..."" és falsa, l'afirmació no ens diu res sobre la veracitat de la segona part. Per tant, podria ser que hi hagués una planxa a l'armari o podria ser que no. La frase de la Maria no ens ajuda a determinar-ho."
B9T,Catalan,"Aquí tens el context: La Susanna vol llegir i hi ha llibres a l'estanteria. També hi ha un diari al sofà. La Maria diu: ""Si la Susanna vol llegir, hi ha llibres a l'estanteria"". Segons el que diu la Maria, és veritat que hi ha llibres a l'estanteria?","Sí.

La frase de la Maria és una afirmació condicional: ""Si la Susanna vol llegir [condició], hi ha llibres a l'estanteria [conseqüència]"".

Com que el context ens confirma que la condició es compleix (la Susanna vol llegir), segons la lògica del que diu la Maria, la conseqüència també ha de ser certa. Per tant, és veritat que hi ha llibres a l'estanteria."
B9F,Catalan,"Aquí tens el context: La Susanna vol llegir i no hi ha llibres a l'estanteria. Tampoc no hi ha cap diari al sofà. La Maria diu: ""Si la Susanna vol llegir, hi ha llibres a l'estanteria"". Segons el que diu la Maria, és veritat que hi ha llibres a l'estanteria?","Sí.

Segons l'afirmació condicional de la Maria (""**Si** la Susanna vol llegir, **llavors** hi ha llibres a l'estanteria""), la conseqüència que la Susanna vulgui llegir és que hi hagi llibres. Com que el context ens diu que la Susanna vol llegir, segons la lògica de la Maria, hi hauria d'haver llibres a l'estanteria.

(Tot i que el context general ens diu que en realitat no n'hi ha, la pregunta es refereix específicament al que es desprèn del que diu la Maria)."
B9C,Catalan,"Aquí tens el context: La Susanna no vol llegir. Hi ha un diari al sofà. La Maria diu: ""Si la Susanna vol llegir, hi ha llibres a l'estanteria"". Segons el que diu la Maria, és veritat que hi ha llibres a l'estanteria?","No ho podem saber amb certesa.

La frase de la Maria és una condició: **SI** la Susanna vol llegir, **LLAVORS** hi ha llibres.

Com que la Susanna no vol llegir, la condició no es compleix. Per tant, la frase de la Maria no ens permet confirmar ni desmentir si realment hi ha llibres a l'estanteria."
F1T,Catalan,"Aquí tens el context: Tot i que la pizza és més cara que la pasta, la gent la compra més. Hi ha pizza a la nevera. En aquest context, la pizza és més popular que la pasta?","Sí. El context afirma que la gent compra més pizza que pasta, la qual cosa indica que és més popular."
F1F,Catalan,"Aquí tens el context: Tot i que la pizza és més cara que la pasta, la gent la compra més. Hi ha pizza a la nevera. En aquest context, la pasta és més popular que la pizza?","No. El context diu que, tot i ser més cara, la gent compra més pizza que pasta, la qual cosa indica que la pizza és més popular."
F2T,Catalan,"Aquí tens el context: Tot i que el cafè és més barat que el te verd, la majoria de la gent prefereix el te verd. Hi ha cafè a la cafetera. En aquest context, el te s'utilitza més que el cafè?","Sí.

El context diu explícitament que **""la majoria de la gent prefereix el te verd""**, la qual cosa implica que s'utilitza o es consumeix més que el cafè."
F2F,Catalan,"Aquí tens el context: Tot i que el cafè és més barat que el te verd, la majoria de la gent prefereix el te verd. Hi ha cafè a la cafetera. En aquest context, el cafè s'utilitza més que el te?","No. Segons el context, ""la majoria de la gent prefereix el te verd"", la qual cosa implica que el te s'utilitza més que el cafè."
F3T,Catalan,"Aquí tens el context: Tot i que l'aigua és més saludable que les begudes gasoses, molta gent tria les begudes gasoses. Hi ha aigua al congelador. En aquest context, les begudes gasoses tenen més demanda que l'aigua?","Sí. El text indica que ""molta gent tria les begudes gasoses"" en lloc de l'aigua, la qual cosa demostra que tenen més demanda en aquest escenari."
F3F,Catalan,"Aquí tens el context: Tot i que l'aigua és més saludable que les begudes gasoses, molta gent tria les begudes gasoses. Hi ha aigua al congelador. En aquest context, l'aigua té més demanda que les begudes gasoses?","No, segons el context, les begudes gasoses tenen més demanda.

El text diu que, tot i que l'aigua és més saludable, ""molta gent tria les begudes gasoses"". Això indica que la preferència o la demanda s'inclina cap a les begudes gasoses en lloc de l'aigua."
F4T,Catalan,"Aquí tens el context: Tot i que els bròquils són més difícils de cuinar que els nyoquis, la gent els utilitza més. Hi ha bròquils al forn. En aquest context, els bròquils són més populars que els nyoquis?","Sí. El context diu que, tot i que els bròquils són més difícils de cuinar, ""la gent els utilitza més""."
F4F,Catalan,"Aquí tens el context: Tot i que els bròquils són més difícils de cuinar que els nyoquis, la gent els utilitza més. Hi ha bròquils al forn. En aquest context, els nyoquis són més populars que els bròquils?","No. Segons el context, la gent utilitza més els bròquils, la qual cosa indica que són més populars que els nyoquis."
F5T,Catalan,"Aquí tens el context: Tot i que el sushi és més saludable que les hamburgueses, la gent menja més sovint les hamburgueses. Hi ha sushi a la taula. En aquest context, les hamburgueses són més populars que el sushi?","Sí. Segons el context, ""la gent menja més sovint les hamburgueses"", la qual cosa indica que són més populars que el sushi."
F5F,Catalan,"Aquí tens el context: Tot i que el sushi és més saludable que les hamburgueses, la gent menja més sovint les hamburgueses. Hi ha sushi a la taula. En aquest context, el sushi és més popular que les hamburgueses?","No. Segons el context, la gent menja hamburgueses més sovint, la qual cosa indica que són més populars que el sushi, encara que aquest sigui més saludable."
F6T,Catalan,"Aquí tens el context: Tot i que els plàtans són més cars que els kiwis, la gent els compra més. Hi ha platans al cabàs. En aquest context, els platans són més populars que els kiwis?","Sí. El context indica que, tot i ser més cars, ""la gent els compra més"", la qual cosa demostra que són més populars."
F6F,Catalan,"Aquí tens el context: Tot i que els plàtans són més cars que els kiwis, la gent els compra més. Hi ha platans al cabàs. En aquest context, els kiwis són més populars que els plàtans?","No. Segons el context, la gent compra més plàtans que kiwis, la qual cosa indica que els plàtans són més populars."
F7T,Catalan,"Aquí tens el context: Tot i que els gossos són més alegres que els gats, la gent els prefereix. Hi ha un gat pujat a l'arbre. En aquest context, els gossos són més populars que els gats?","No, segons el context, és al revés.

La frase ""Tot i que els gossos són més alegres que els gats, la gent els prefereix"" indica que, malgrat que els gossos són més alegres, la gent acaba preferint els gats. Per tant, els gats són més populars."
F7F,Catalan,"Aquí tens el context: Tot i que els gossos són més alegres que els gats, la gent els prefereix. Hi ha un gat pujat a l'arbre. En aquest context, els gats són més populars que els gossos?","No. Segons el text, la gent prefereix els gossos."
F8T,Catalan,"Aquí tens el context: Tot i que llegir llibres és més educatiu que mirar la televisió, la majoria de les persones miren la televisió. Hi ha un llibre a la prestatgeria. En aquest context, hi ha més persones que miren la televisó que no pas que llegeixen llibres?","Sí. El text diu explícitament que ""la majoria de les persones miren la televisió""."
F8F,Catalan,"Aquí tens el context: Tot i que llegir llibres és més educatiu que mirar la televisió, la majoria de les persones miren la televisió. Hi ha un llibre a la prestatgeria. En aquest context, hi ha més persones que llegeixen llibres que no pas que miren la televisió?","No. Segons el context, ""la majoria de les persones miren la televisió"", la qual cosa implica que hi ha més persones que miren la televisió que no pas que llegeixen llibres."
F9T,Catalan,"Aquí tens el context: Tot i que córrer és millor per a la salut que caminar, la majoria de la gent prefereix caminar. Hi ha un corredor a la pista. En aquest context, caminar és més popular que córrer?","Sí, segons el context, caminar és més popular que córrer, ja que s'afirma que ""la majoria de la gent prefereix caminar""."
F9F,Catalan,"Aquí tens el context: Tot i que córrer és millor per a la salut que caminar, la majoria de la gent prefereix caminar. Hi ha un corredor a la pista. En aquest context, córrer és més popular que caminar?","No. Segons el context, és al contrari: ""la majoria de la gent prefereix caminar""."
S1T,Catalan,"Aquí tens el context: El lloro és a la gàbia. A més, el gos és a la gossera. La Maria havia dit: ""Si el lloro és a la gàbia, el Tomàs portarà pizza"". Segons el que diu la Maria, és veritat que el Tomàs ha portat pizza?","Sí, és veritat.

Segons el que diu la Maria, la condició per a que el Tomàs porti pizza és que el lloro estigui a la gàbia. El context confirma que ""El lloro és a la gàbia"", per tant, la condició s'ha complert i el Tomàs ha portat pizza."
S1F,Catalan,"Aquí tens el context: El lloro és a la gàbia. A més, el gos és a la gossera. El Tomàs no ha portat pizza. La Maria havia dit: ""Si el lloro és a la gàbia, el Tomàs portarà pizza"". Segons el que diu la Maria, és veritat que el Tomàs ha portat pizza?","No, no és veritat.

El text diu explícitament: **""El Tomàs no ha portat pizza""**.

Això vol dir que el que havia dit la Maria no s'ha complert. Tot i que la condició (que el lloro fos a la gàbia) era certa, la conseqüència (que el Tomàs portés pizza) ha resultat ser falsa."
S1C,Catalan,"Aquí tens el context: El lloro no és a la gàbia. El gos tampoc no és a la gossera. La Maria havia dit: ""Si el lloro és a la gàbia, el Tomàs portarà pizza"". Segons el que diu la Maria, és veritat que el Tomàs ha portat pizza?","No es pot saber.

L'afirmació de la Maria és una condició: **SI** el lloro és a la gàbia, **LLAVORS** el Tomàs porta pizza.

Com que sabem que el lloro **no és** a la gàbia, la condició no es compleix. L'afirmació no diu res sobre què passa si el lloro no és a la gàbia. Per tant, no tenim prou informació per saber si el Tomàs ha portat pizza o no."
S2T,Catalan,"Aquí tens el context: T'has acabat els bròquils. També t'has acabat la pasta. La Maria havia dit: ""Si t'acabes els bròquils, el Marc et donarà un caramel"". Segons el que diu la Maria, és veritat que el Marc t'ha donat un caramel?","Sí.

Segons la lògica de la frase de la Maria, la condició per rebre el caramel era acabar-se els bròquils. Com que t'has acabat els bròquils, la conseqüència és que el Marc t'ha donat un caramel."
S2F,Catalan,"Aquí tens el context: T'has acabat els bròquils. També t'has acabat la pasta. El Marc no t'ha donat cap caramel. La Maria havia dit: ""Si t'acabes els bròquils, el Marc et donarà un caramel"". Segons el que diu la Maria, és veritat que el Marc t'ha donat un caramel?","No.

Segons el context, és explícitament fals. El text diu clarament: **""El Marc no t'ha donat cap caramel""**.

El que la Maria va dir era una condició que no s'ha complert. Tot i que tu vas fer la teva part (acabar-te els bròquils), el Marc no va complir la conseqüència que la Maria va anunciar. Per tant, el que va dir la Maria va resultar no ser veritat."
S2C,Catalan,"Aquí tens el context: No t'has acabat els bròquils. Tampoc no t'has acabat la pasta. La Maria havia dit: ""Si t'acabes els bròquils, el Marc et donarà un caramel"". Segons el que diu la Maria, és veritat que el Marc t'ha donat un caramel?","No ho podem saber.

El que diu la Maria és una condició: **si** t'acabes els bròquils, **llavors** el Marc et donarà un caramel.

Com que no t'has acabat els bròquils, la condició no s'ha complert. Per tant, la promesa de la Maria no té per què complir-se. El seu comentari no diu res sobre què passa si **no** t'acabes els bròquils.

És possible que el Marc te l'hagi donat per un altre motiu, o que no te l'hagi donat. No tenim prou informació per afirmar-ho o negar-ho."
S3T,Catalan,"Aquí tens el context: Les guineus estan ballant. A més, els esquirols estan menjant. La Maria havia dit: ""Si les guineus estan ballant, La Júlia rebrà una càmera fotogràfica"". Segons el que diu la Maria, és veritat que la Júlia ha rebut una càmera fotogràfica?","Sí, és veritat.

La Maria va establir una condició: si les guineus ballen, la Júlia rebrà una càmera. Com que el context afirma que ""Les guineus estan ballant"", la condició es compleix. Per tant, segons la lògica del que va dir la Maria, la Júlia ha de rebre la càmera fotogràfica."
S3F,Catalan,"Aquí tens el context: Les guineus estan ballant. A més, els esquirols estan menjant. La Júlia no ha rebut cap càmera fotogràfica. La Maria havia dit: ""Si les guineus estan ballant, La Júlia rebrà una càmera fotogràfica"". Segons el que diu la Maria, és veritat que la Júlia ha rebut una càmera fotogràfica?","Segons la frase de la Maria, **sí**.

La seva afirmació és una condició: ""Si les guineus estan ballant (condició), aleshores la Júlia rebrà una càmera (conseqüència)"".

El context ens diu que la condició es compleix (""Les guineus estan ballant""), per tant, seguint la lògica del que ella diu, la conseqüència hauria de ser que la Júlia rep una càmera.

(No obstant això, el context també afirma que la Júlia no ha rebut la càmera, la qual cosa vol dir que el que va dir la Maria ha resultat ser fals)."
S3C,Catalan,"Aquí tens el context: Les guineus no estan ballant. Els esquirols tampoc no estan menjant. La Maria havia dit: ""Si les guineus estan ballant, La Júlia rebrà una càmera fotogràfica"". Segons el que diu la Maria, és veritat que la Júlia ha rebut una càmera fotogràfica?","No, no podem saber si és veritat o fals.

**Explicació:**

L'afirmació de la Maria és una condició: La Júlia només rebrà la càmera **si** les guineus estan ballant.

Com que el context ens diu que ""les guineus **no** estan ballant"", la condició no es compleix. Per tant, l'afirmació de la Maria no ens dona cap informació sobre si la Júlia ha rebut la càmera o no. Podria haver-la rebut per un altre motiu, o podria no haver-la rebut."
S4T,Catalan,"Aquí tens el context: La televisió està engegada. La ràdio també està engegada. La Maria havia dit: ""Si la televisió està engegada, el Mateu farà galetes"". Segons el que diu la Maria, és veritat que el Mateu ha fet galetes?","Sí.

Segons la lògica de la frase de la Maria, si la televisió està engegada (que ho està), llavors el Mateu ha de fer galetes. Com que la condició es compleix, la conseqüència també s'ha de complir."
S4F,Catalan,"Aquí tens el context: La televisió està engegada. La ràdio també està engegada. El Mateu no ha fet galetes. La Maria havia dit: ""Si la televisió està engegada, el Mateu farà galetes"". Segons el que diu la Maria, és veritat que el Mateu ha fet galetes?","Segons el que diu la Maria, **sí**.

La seva afirmació és una condició: **Si** la televisió està engegada (condició), **llavors** el Mateu farà galetes (conseqüència).

Com que la condició es compleix (la televisió està engegada), segons la lògica de la frase de la Maria, la conseqüència també s'hauria de complir. Per tant, segons ella, el Mateu hauria d'haver fet galetes.

(Això demostra que el que va dir la Maria no era cert, perquè el context també diu que el Mateu finalment no en va fer)."
S4C,Catalan,"Aquí tens el context: La televisió està apagada. La ràdio també està apagada. La Maria havia dit: ""Si la televisió està engegada, el Mateu farà galetes"". Segons el que diu la Maria, és veritat que el Mateu ha fet galetes?","No ho podem saber.

L'afirmació de la Maria és una condició: només ens diu el que passaria *si la televisió estigués engegada*.

Com que la televisió està apagada, la condició no es compleix. Per tant, no tenim cap informació per saber si el Mateu ha fet galetes o no. Podria haver-les fet per un altre motiu, o podria no haver-les fet."
S5T,Catalan,"Aquí tens el context: Avui el temps és assolellat. Tampoc no fa vent. La Maria havia dit: ""Si el temps és assolellat, l'Emma anirà de morat"". Segons el que diu la Maria, és veritat que l'Emma va de morat?","Sí.

Segons el que va dir la Maria, si el temps és assolellat, l'Emma anirà de morat. Com que el context confirma que efectivament el temps és assolellat, la condició es compleix i, per tant, l'Emma va de morat."
S5F,Catalan,"Aquí tens el context: Avui el temps és assolellat. Tampoc no fa vent. L'Emma va de verd. La Maria havia dit: ""Si el temps és assolellat, l'Emma anirà de morat"". Segons el que diu la Maria, és veritat que l'Emma va de morat?","No.

Segons la lògica del que va dir la Maria (""Si el temps és assolellat, l'Emma anirà de morat""), l'Emma hauria d'anar de morat, perquè la condició (temps assolellat) es compleix.

No obstant això, el context ens diu que **en realitat l'Emma va de verd**. Per tant, la predicció de la Maria no és correcta."
S5C,Catalan,"Aquí tens el context: Avui el temps és plujós. A més, també fa molt de vent. La Maria havia dit: ""Si el temps és assolellat, l'Emma anirà de morat"". Segons el que diu la Maria, és veritat que l'Emma va de morat?","No ho podem saber amb certesa.

La Maria només va dir què faria l'Emma **si el temps fos assolellat**. Com que el temps és plujós, la condició no es compleix, i per tant, no tenim cap informació sobre com va vestida l'Emma. Podria anar de morat o de qualsevol altre color."
S6T,Catalan,"Aquí tens el context: El parc infantil està buit. Els carrers també estan tranquils. La Maria havia dit: ""Si el parc infantil està buit, l'Alba es farà una selfie"". Segons el que diu la Maria, és veritat que l'Alba s'ha fet una selfie? ","Sí.

Segons la lògica del que va dir la Maria, la condició per a que l'Alba es fes una selfie era que el parc infantil estigués buit. Com que el context confirma que **el parc està buit**, la condició s'ha complert i, per tant, l'Alba s'ha fet la selfie."
